creado,fecha,proyecto,vendedor,tipo_de_cliente,cliente,cantidad,articulo,costo,impresión,precio,total,mermas,paqueteria_o_gasto_extra,utilidad_real
2019-12-10 09:39:52,2020-02-26,PB2002260301,JESSICA OSORIO,RECURRENTE,MÉXICO GRAN HOTEL,1.0,PAQUETERIA,700.0,0.0,880.0,880.0,0.0,0.0,180.0
2019-12-10 09:39:52,2020-02-27,PB2002270201,JESSICA OSORIO,RECURRENTE,MÉXICO GRAN HOTEL,50.0,BOLSAS,31.25,20.0,83.53,4176.5,2.0,0.0,1551.5
2019-12-10 09:39:52,2020-02-28,PB1910290206,JESSICA OSORIO,RECURRENTE,RUSSELL,350.0,MARCA TEXTO,12.8707,0.0,17.92,6272.0,3.0,0.0,1728.6429
2019-12-10 09:39:52,2020-03-09,PB2003090101,JESSICA OSORIO,RECURRENTE,MÉXICO GRAN HOTEL,1000.0,BOLIGRAFOS,3.82,1.55,8.05,8050.0,3.0,0.0,2668.54
2019-12-10 09:39:52,2020-03-09,PB2003090101,JESSICA OSORIO,RECURRENTE,MÉXICO GRAN HOTEL,1.0,PAQUTERIA,700.0,0.0,880.0,880.0,0.0,0.0,180.0
2019-12-10 09:39:52,2020-03-13,PB2003020203,JESSICA OSORIO,RECURRENTE,CASIO,300.0,MORRALES,8.1,3.15,16.31,4893.0,3.0,0.0,1493.7
2019-12-10 09:39:52,2020-03-13,PB2003020203,JESSICA OSORIO,RECURRENTE,CASIO,6.0,ROLL UP,1050.0,0.0,1312.5,7875.0,0.0,0.0,1575.0
2019-12-10 09:39:52,2020-03-13,PB2003020203,JESSICA OSORIO,RECURRENTE,CASIO,1000.0,BOLIGRAFOS,5.85,1.05,9.63,9630.0,3.0,0.0,2712.45
2019-12-10 09:39:52,2020-03-20,PB2002200105,JESSICA OSORIO,RECURRENTE,ALPURA,350.0,TERMOS,121.12,2.65,158.43,55450.5,3.0,0.0,11767.64
2019-12-10 09:39:52,2020-05-08,PB2004230304,JESSICA OSORIO,NUEVO,POWERSOFT,100.0,PORTAGAFETE,7.5,20.0,35.49,3549.0,3.0,0.0,776.5
2019-12-10 09:39:52,2020-05-29,PB2005200203,JESSICA OSORIO,RECURRENTE,ALFONSO MUÑOZ,337.0,TERMÓMETROS,1200.0,0.0,1430.0,481910.0,0.0,4500.0,73010.0
2019-12-10 09:39:52,2020-05-29,PQ2002190401,JESSICA OSORIO,RECURRENTE,ALFONSO MUÑOZ,100.0,GRABADO TERMO,0.0,45.0,56.25,5625.0,0.0,0.0,1125.0
2019-12-10 09:39:52,2020-06-11,PB2006110402,JESSICA OSORIO,RECURRENTE,ALFONSO MUÑOZ,10.0,TERMÓMETROS,1100.0,0.0,1430.0,14300.0,0.0,0.0,3300.0
2019-12-10 09:39:52,2020-06-18,PB2006160206,JESSICA OSORIO,NUEVO,ARTURO PADILLA,1.0,DOMINO,23.0,0.0,100.0,100.0,0.0,0.0,77.0
2019-12-10 09:39:52,2020-06-18,PB2006160206,JESSICA OSORIO,NUEVO,ARTURO PADILLA,1.0,JENGA,36.0,0.0,100.0,100.0,0.0,0.0,64.0
2019-12-10 09:39:52,2020-06-24,PB2006240301,JESSICA OSORIO,NUEVO,DVS,150.0,TERMOS,30.0,6.67,51.34,7701.0,2.0,0.0,2140.5
2019-12-10 09:39:52,2020-06-24,PB2006240301,JESSICA OSORIO,NUEVO,DVS,150.0,BOLIGRAFO,1.87,2.67,8.6,1290.0,3.0,0.0,603.39
2020-08-07 14:52:43,2020-06-24,PB2006240301,JESSICA OSORIO,NUEVO,DVS,150.0,LIBRETAS,33.75,3.87,52.67,7900.5,1.0,0.0,2223.75
2019-12-10 09:39:52,2020-07-20,PB2006170804,JESSICA OSORIO,NUEVO,AXIONLONG,600.0,CARETAS,46.5,0.0,102.7,61620.0,0.0,0.0,33720.0
2019-12-10 09:39:52,2020-07-20,PB2007200303,JESSICA OSORIO,RECURRENTE,CYVSA,100.0,BOLSAS YUTE,31.46,0.0,41.53,4153.0,0.0,0.0,1007.0
2019-12-10 09:39:52,2020-07-21,PB2007210501,JESSICA OSORIO,NUEVO,EDITORIAL AVANTE,150.0,CUBREBOCAS,4.92,0.0,5.9,885.0,0.0,0.0,147.0
2019-12-10 09:39:52,2020-07-22,PB2007220101,JESSICA OSORIO,NUEVO,MARTIN QUIRINO,100.0,CUBREBOCAS,4.913,0.0,5.9,590.0,0.0,0.0,98.7
2019-12-10 09:39:52,2020-07-24,PB2007240201,JESSICA OSORIO,NUEVO,CENTRO MEDICO,100.0,CUBREBOCAS,4.92,0.0,5.9,590.0,0.0,0.0,98.0
2019-12-10 09:39:52,2020-07-24,PB2002260105,JESSICA OSORIO,NUEVO,REDBULL,5000.0,LLAVEROS,16.85,0.0,21.57,107850.0,0.0,0.0,23600.0
2019-12-10 09:39:52,2020-07-24,PB2002260105,JESSICA OSORIO,NUEVO,REDBULL,300.0,POWER BANK,153.0,0.0,195.84,58752.0,0.0,0.0,12852.0
2019-12-10 09:39:52,2020-07-31,PB2007310201,JESSICA OSORIO,NUEVO,JAVIER TRILLO,100.0,CUBREBOCAS,4.913,0.0,5.9,590.0,0.0,0.0,98.7
2019-12-10 09:39:52,2020-07-31,PB2007310301,JESSICA OSORIO,NUEVO,HOTEL VELAS RESORTS,2000.0,CUBREBOCAS,3.75,0.0,4.5,9000.0,0.0,0.0,1500.0
2019-12-10 09:39:52,2020-07-31,PB2007310301,JESSICA OSORIO,NUEVO,HOTEL VELAS RESORTS,1.0,PAQUTERIA,2200.0,0.0,2200.0,2200.0,0.0,0.0,0.0
2019-12-10 09:39:52,2020-08-06,PB2007020302,JESSICA OSORIO,RECURRENTE,SON´S,500.0,SANITIZANTES,95.0,1.0,143.0,71500.0,2.0,0.0,23310.0
2019-12-10 09:39:52,2020-08-07,PB2007170202,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,BOLIGRAFOS,3.28,2.95,8.1,8100.0,8.0,0.0,1843.76
2019-12-10 09:39:52,2020-08-07,PB2007170202,JESSICA OSORIO,RECURRENTE,SON´S,200.0,SET BBQ,190.0,5.0,253.5,50700.0,1.0,0.0,11510.0
2019-12-10 09:39:52,2020-08-07,PB2007170202,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,BOLÍGRAFOS,3.73,0.85,5.95,5950.0,6.0,0.0,1347.62
2019-12-10 09:39:52,2020-08-07,PB2007170202,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,CEPILLOS,16.8,0.85,22.95,22950.0,3.0,0.0,5249.6
2019-12-10 09:39:52,2020-08-07,PB2007170202,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,SET MANICURE,26.83,2.25,37.8,37800.0,3.0,0.0,8639.51
2019-12-10 09:39:52,2020-08-07,PB2007170202,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,POP SUJETADOR,8.32,4.0,16.02,16020.0,3.0,0.0,3675.04
2019-12-10 09:39:52,2020-08-07,PB2007170202,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,BOLIGRAFOS,3.28,2.25,7.19,7190.0,8.0,0.0,1633.76
2019-12-10 09:39:52,2020-08-07,PB2007170202,JESSICA OSORIO,RECURRENTE,SON´S,2000.0,BOL JERINGA,3.3,0.7,5.2,10400.0,10.0,0.0,2367.0
2019-12-10 09:39:52,2020-08-07,PB2007170202,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,TARJETERO,18.48,0.85,25.13,25130.0,3.0,0.0,5744.56
2019-12-10 09:39:52,2020-08-07,PB2007170202,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,USV PVC BEBÉ,122.18,0.0,158.05,158050.0,0.0,0.0,35870.0
2019-12-10 09:39:52,2020-08-07,PB2008070301,JESSICA OSORIO,RECURRENTE,MARTIN QUIRINO,100.0,CUBREBOCAS,4.913,0.0,5.9,590.0,0.0,0.0,98.7
2019-12-10 09:39:52,2020-08-07,PB2007290406,JESSICA OSORIO,RECURRENTE,JR GRUPO,45.0,BOLSAS,586.72,0.0,762.74,34323.3,0.0,0.0,7920.9
2019-12-10 09:39:52,2020-08-21,PB2007160504,JESSICA OSORIO,NUEVO,JUAN MARTIN,1010.0,GEL ANTIBACTERIAL,15.19,0.85,20.85,21058.5,6.0,0.0,4766.96
2019-12-10 09:39:52,2020-09-17,PB2008180706,JESSICA OSORIO,NUEVO,HYUNDAI,1100.0,MOCHILAS,55.32,1.5,93.86,103246.0,2.0,5540.0,35093.36
2019-12-10 09:39:52,2020-09-17,PB2008180706,JESSICA OSORIO,NUEVO,HYUNDAI,130.0,LONCHERAS,19.59,7.69,44.52,5787.6,2.0,0.0,2202.02
2019-12-10 09:39:52,2020-09-04,PB2009040202,JESSICA OSORIO,RECURRENTE,JR GRUPO,100.0,VASOS TERMICOS,50.05,0.0,70.78,7078.0,1.0,0.0,2022.95
2019-12-10 09:39:52,2020-09-22,PB2009220101,JESSICA OSORIO,NUEVO,MIGUEL QUIRINO,50.0,CUBREBOCAS,3.5,0.0,4.2,210.0,0.0,0.0,35.0
2019-12-10 09:39:52,2020-09-24,PB2009240101,JESSICA OSORIO,NUEVO,JAVIER TRILLO,150.0,CUBREBOCAS,3.5,0.0,4.2,630.0,0.0,0.0,105.0
2019-12-10 09:39:52,2020-10-02,PB2008100206,JESSICA OSORIO,RECURRENTE,CYVSA,100.0,PANTUFLAS,73.0,0.0,94.9,9490.0,2.0,0.0,2044.0
2019-12-10 09:39:52,2020-10-14,PB2009100202,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,CUBIERTOS,13.5,0.85,18.66,18660.0,3.0,461.61,3807.89
2019-12-10 09:39:52,2020-10-21,PB2009170105,JESSICA OSORIO,RECURRENTE,JR GRUPO,100.0,SET DE VINO,87.0,4.4,182.79,18279.0,1.0,0.0,9052.0
2019-12-10 09:39:52,2020-10-21,PB2010140203,JESSICA OSORIO,RECURRENTE,RALI,200.0,PORTA GAFETES,14.41,0.0,25.94,5188.0,2.0,0.0,2277.18
2019-12-10 09:39:52,2020-10-22,PB2010220101,JESSICA OSORIO,RECURRENTE,ALTASTOCKMAN,250.0,GEL ANTIBACTERIAL,9.68,1.6,14.78,3695.0,2.0,0.0,855.64
2019-12-10 09:39:52,2020-10-22,PB2010220101,JESSICA OSORIO,RECURRENTE,ALTASTOCKMAN,250.0,BOLSA,7.5,4.0,17.25,4312.5,2.0,0.0,1422.5
2019-12-10 09:39:52,2020-10-22,PB2010220101,JESSICA OSORIO,RECURRENTE,ALTASTOCKMAN,250.0,LIBRETA,32.78,2.32,45.63,11407.5,2.0,0.0,2566.94
2019-12-10 09:39:52,2020-10-27,PB2007230204,JESSICA OSORIO,RECURRENTE,ITW,150.0,RELOJ,53.83,0.0,72.67,10900.5,2.0,0.0,2718.34
2019-12-10 09:39:52,2020-10-27,PB2007230204,JESSICA OSORIO,RECURRENTE,ITW,300.0,DESTAPADOR,3.26,1.3,8.66,2598.0,2.0,0.0,1223.48
2019-12-10 09:39:52,2020-10-27,PB2007230204,JESSICA OSORIO,RECURRENTE,ITW,400.0,DESARMADOR,32.325,2.82,47.45,18980.0,2.0,0.0,4857.35
2019-12-10 09:39:52,2020-10-27,PB2007230204,JESSICA OSORIO,RECURRENTE,ITW,200.0,BOLIGRAFOS,50.15,6.5,88.43,17686.0,2.0,0.0,6255.7
2019-12-10 09:39:52,2020-10-27,PB2007230204,JESSICA OSORIO,RECURRENTE,ITW,800.0,LLAVEROS,14.89,6.0,32.33,25864.0,3.0,0.0,9107.33
2019-12-10 09:39:52,2020-10-27,PB2010270101,JESSICA OSORIO,NUEVO,TAGAL,3000.0,CUBREBOCAS,3.33,0.0,4.0,12000.0,0.0,0.0,2010.0
2019-12-10 09:39:52,2020-10-27,PB2010270101,JESSICA OSORIO,NUEVO,TAGAL,1.0,PAQUETERIA,950.0,0.0,950.0,950.0,0.0,0.0,0.0
2019-12-10 09:39:52,2020-11-04,PB2011020202,JESSICA OSORIO,RECURRENTE,MX GRAND HOTEL,2000.0,BOLIGRAFOS,4.2,1.25,7.85,15700.0,4.0,0.0,4783.2
2019-12-10 09:39:52,2020-11-04,PB2011020202,JESSICA OSORIO,RECURRENTE,MX GRAND HOTEL,1.0,PAQUTERIA,800.0,0.0,800.0,800.0,0.0,0.0,0.0
2019-12-10 09:39:52,2020-11-06,PB2008260305,JESSICA OSORIO,NUEVO,TRANSTECH,100.0,BOLSAS,6.68,10.0,24.85,2485.0,2.0,0.0,803.64
2019-12-10 09:39:52,2020-11-06,PB2008260305,JESSICA OSORIO,NUEVO,TRANSTECH,50.0,LIBRETAS,32.74,11.6,58.53,2926.5,1.0,0.0,676.76
2019-12-10 09:39:52,2020-11-06,PB2008260305,JESSICA OSORIO,NUEVO,TRANSTECH,200.0,BOLIGRAFOS,3.15,2.0,8.24,1648.0,2.0,0.0,611.7
2019-12-10 09:39:52,2020-11-06,PB2008260305,JESSICA OSORIO,NUEVO,TRANSTECH,100.0,ANTIESTRES,6.53,4.0,15.8,1580.0,2.0,0.0,513.94
2019-12-10 09:39:52,2020-11-06,PB2008260305,JESSICA OSORIO,NUEVO,TRANSTECH,1.0,PAQUTERIA,1280.0,0.0,1280.0,1280.0,0.0,0.0,0.0
2019-12-10 09:39:52,2020-11-09,PB2011090101,JESSICA OSORIO,RECURRENTE,RUSSELL,75.0,MOCHILAS,217.5,18.67,373.43,28007.25,1.0,0.0,10077.0
2019-12-10 09:39:52,2020-11-13,PB2010300502,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,AUDIFONOS,24.15,0.85,32.75,32750.0,2.0,0.0,7701.7
2019-12-10 09:39:52,2020-11-13,PB2010300502,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,POPOTES,18.0,0.85,24.51,24510.0,2.0,0.0,5624.0
2019-12-10 09:39:52,2020-11-13,PB2010300502,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,BOLIGRAFOS,24.61,1.05,33.36,33360.0,2.0,0.0,7650.78
2019-12-10 09:39:52,2020-11-13,PB2010300502,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,CEPILLO CEJA,5.04,2.95,10.43,10430.0,4.0,0.0,2419.84
2019-12-10 09:39:52,2020-11-13,PB2010300502,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,CONTENEDOR,80.24,1.3,112.06,112060.0,2.0,0.0,30359.52
2019-12-10 09:39:52,2020-11-13,PB2010300502,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,JUEGO GATO,35.05,3.6,50.24,50240.0,2.0,0.0,11519.9
2019-12-10 09:39:52,2020-11-13,PB2010300502,JESSICA OSORIO,RECURRENTE,SON´S,200.0,MOCHILAS,269.63,5.0,354.25,70850.0,1.0,0.0,15654.37
2019-12-10 09:39:52,2020-11-13,PB2010300502,JESSICA OSORIO,RECURRENTE,SON´S,200.0,BOCINAS,350.92,2.2,457.54,91508.0,1.0,0.0,20533.08
2019-12-10 09:39:52,2020-11-13,PB2010300502,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,INFLABLES,44.9,0.0,88.4,88400.0,1.0,0.0,43455.1
2019-12-10 09:39:52,2020-11-13,PB2010300502,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,TERMOS,93.75,1.05,117.45,117450.0,2.0,0.0,22462.5
2019-12-10 09:39:52,2020-11-19,PB2009110106,JESSICA OSORIO,RECURRENTE,JR GRUPO,15.0,RECONOCIMIENTOS,300.0,0.0,465.0,6975.0,0.0,0.0,2475.0
2019-12-10 09:39:52,2020-11-26,PB2011200201,JESSICA OSORIO,RECURRENTE,VIMAR,41.0,MOCHILAS,490.0,0.0,681.06,27923.46,0.0,0.0,7833.46
2019-12-10 09:39:52,2020-11-30,PB2011300101,JESSICA OSORIO,RECURRENTE,ITW,50.0,SET DE VINO,243.3,22.2,429.66,21483.0,1.0,0.0,7964.7
2019-12-10 09:39:52,2020-11-30,PB2011300101,JESSICA OSORIO,RECURRENTE,ITW,50.0,SET DE VINO,126.89,22.2,208.73,10436.5,1.0,0.0,2855.11
2019-12-10 09:39:52,2020-12-09,PB2012070201,JESSICA OSORIO,NUEVO,ORBIS LOGISTIC,38.0,SET TERMO,232.05,56.63,789.48,30000.24,1.0,3136.14,15662.21
2019-12-10 09:39:52,2020-12-09,PB2012080103,JESSICA OSORIO,NUEVO,ORBIS LOGISTIC,11.0,TERMO,134.25,127.27,339.98,3739.78,1.0,0.0,728.81
2019-12-10 09:39:52,2020-12-11,PB2012110102,JESSICA OSORIO,RECURRENTE,DSV,301.0,YOYO PORT GAFETE,4.08,4.0,11.31,3404.31,3.0,0.0,959.99
2019-12-10 09:39:52,2020-12-11,PB2012110102,JESSICA OSORIO,RECURRENTE,DSV,301.0,PORTA CREDENCIAL,1.39,0.0,4.2,1264.2,0.0,0.0,845.81
2019-12-10 09:39:52,2020-12-29,PB2012280102,JESSICA OSORIO,RECURRENTE,IMGR ALFONSO MUÑOZ,50.0,TAZAS NEGRAS,20.4,8.8,39.54,1977.0,0.0,0.0,517.0
2019-12-10 09:39:52,2020-12-29,PB2012280102,JESSICA OSORIO,RECURRENTE,IMGR ALFONSO MUÑOZ,50.0,TAZAS BLANCAS,16.43,8.8,39.54,1977.0,2.0,0.0,682.64
2019-12-10 09:39:52,2021-01-15,PB20210108011,JESSICA OSORIO,RECURRENTE,RED BULL,1000.0,LLAVEROS PVC,17.82,0.0,24.06,24060.0,0.0,0.0,6240.0
2019-12-10 09:39:52,2021-01-21,PB20210113012,JESSICA OSORIO,NUEVO,MEDICAL CENTER,3250.0,BOLSA ECO,3.3,1.1,5.52,17940.0,3.0,0.0,3630.1
2019-12-10 09:39:52,2021-02-05,PB20210203012,JESSICA OSORIO,RECURRENTE,JR GRUPO,75.0,AUDÍFONOS,250.0,5.33,453.7,34027.5,1.0,0.0,14627.75
2019-12-10 09:39:52,2021-02-19,PB20210211023,JESSICA OSORIO,RECURRENTE,CYVSA,80.0,MOCHILAS,266.68,20.63,402.23,32178.4,1.0,0.0,8926.92
2019-12-10 09:39:52,2021-03-03,PB20210224013,JESSICA OSORIO,RECURRENTE,ALTA STOCKMAN,200.0,LIBRETAS,42.3,2.9,61.02,12204.0,2.0,0.0,3079.4
2019-12-10 09:39:52,2021-03-03,PB20210224013,JESSICA OSORIO,RECURRENTE,ALTA STOCKMAN,500.0,PLUMAS,2.47,1.0,5.25,2625.0,3.0,0.0,882.59
2019-12-10 09:39:52,2021-03-12,PB20210224023,JESSICA OSORIO,RECURRENTE,SON´S,5000.0,MINI BOLIGRAFOS,1.22,0.55,2.66,13300.0,20.0,0.0,4425.6
2019-12-10 09:39:52,2021-03-12,PB20210224023,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,GEL ANTIBACTERIAL,9.68,2.95,16.42,16420.0,3.0,0.0,3760.96
2019-12-10 09:39:52,2021-03-12,PB20210224023,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,PASTILLEROS,10.58,0.85,14.86,14860.0,5.0,0.0,3377.1
2019-12-10 09:39:52,2021-03-12,PB20210224023,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,BLOCKS,12.82,2.25,19.59,19590.0,5.0,0.0,4455.9
2019-12-10 09:39:52,2021-03-12,PB20210224023,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,LLAVEROS,3.05,0.85,5.21,5210.0,5.0,0.0,1294.75
2019-12-10 09:39:52,2021-03-12,PB20210224023,JESSICA OSORIO,RECURRENTE,SON´S,5000.0,BOLIGAFOS,3.22,0.55,4.9,24500.0,12.0,0.0,5611.36
2019-12-10 09:39:52,2021-03-12,PB20210224023,JESSICA OSORIO,RECURRENTE,SON´S,5000.0,BOLIGAFOS,2.7,1.75,5.79,28950.0,20.0,0.0,6646.0
2019-12-10 09:39:52,2021-03-12,PB20210224023,JESSICA OSORIO,RECURRENTE,SON´S,5000.0,BOLIGAFOS,4.55,0.55,6.63,33150.0,12.0,0.0,7595.4
2019-12-10 09:39:52,2021-03-12,PB20210224023,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,SET DE DAMA,51.0,4.75,74.91,74910.0,3.0,0.0,19007.0
2019-12-10 09:39:52,2021-03-12,PB20210224023,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,LLAVEROS PVC,11.5,0.0,14.95,14950.0,5.0,0.0,3392.5
2019-12-10 09:39:52,2021-03-12,PB20210224023,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,CABLE CONECTOR,40.58,0.85,53.86,53860.0,6.0,0.0,12186.52
2019-12-10 09:39:52,2021-03-12,PB20210224023,JESSICA OSORIO,RECURRENTE,SON´S,3000.0,POP SOCKET,5.0,3.5,13.65,40950.0,3.0,2280.0,13155.0
2019-12-10 09:39:52,2021-03-12,PB20210224023,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,SET PRINCE,151.17,3.15,259.31,259310.0,5.0,0.0,104234.15
2019-12-10 09:39:52,2021-03-12,PB20210224023,JESSICA OSORIO,RECURRENTE,SON´S,10000.0,BOLIGRAFOS,3.8,1.35,6.9,69000.0,30.0,715.0,16671.0
2019-12-10 09:39:52,2021-03-12,PB20210224023,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,ROMPECABEZAS,45.3,2.95,62.73,62730.0,3.0,0.0,14344.1
2019-12-10 09:39:52,2021-03-12,PB20210205011,JESSICA OSORIO,RECURRENTE,HYUNDAI,500.0,JUEGOS HERRAMIENTA,136.27,1.0,178.45,89225.0,0.0,0.0,20590.0
2019-12-10 09:39:52,2021-03-12,PB20210205011,JESSICA OSORIO,RECURRENTE,HYUNDAI,100.0,SILLAS,202.5,7.4,250.11,25011.0,2.0,0.0,3616.0
2019-12-10 09:39:52,2021-03-12,PB20210205011,JESSICA OSORIO,RECURRENTE,HYUNDAI,1.0,GASTO ENVIO,6300.0,0.0,6300.0,6300.0,0.0,0.0,0.0
2019-12-10 09:39:52,2021-03-19,PB20210303014,JESSICA OSORIO,NUEVO,QAR ITERNACIONAL,450.0,CEPILLOS,18.36,1.3,23.99,10795.5,3.0,0.0,1893.42
2019-12-10 09:39:52,2021-03-23,PB20210316010,JESSICA OSORIO,RECURRENTE,DSV,1355.0,IMPERMEABLE,41.1,1.3,55.12,74687.6,10.0,616.5,16208.1
2019-12-10 09:39:52,2021-03-23,PB20210316010,JESSICA OSORIO,RECURRENTE,DSV,1355.0,MOCHILA,63.15,2.5,91.91,124538.05,10.0,0.0,34950.8
2019-12-10 09:39:52,2021-03-23,PB20210316010,JESSICA OSORIO,RECURRENTE,DSV,1517.0,ANFORA LAKE,13.94,1.3,21.03,31902.51,10.0,520.0,8124.03
2019-12-10 09:39:52,2021-03-23,PB20210316010,JESSICA OSORIO,RECURRENTE,DSV,1355.0,LLAVERO MULTIFUNCION,15.38,0.85,21.1,28590.5,7.0,0.0,6491.19
2019-12-10 09:39:52,2021-03-23,PB20210318012,JESSICA OSORIO,RECURRENTE,HYUNDAI,300.0,SILLA,202.5,3.15,261.18,78354.0,1.0,0.0,16456.5
2019-12-10 09:39:52,2021-03-23,PB20210318012,JESSICA OSORIO,RECURRENTE,HYUNDAI,1.0,GASTOS ENVIO,2500.0,0.0,2500.0,2500.0,0.0,0.0,0.0
2019-12-10 09:39:52,2021-03-31,PB20210329010,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,SANDALIA TALLA 5,31.89,0.0,47.96,47960.0,2.0,0.0,16006.22
2019-12-10 09:39:52,2021-03-31,PB20210329010,JESSICA OSORIO,RECURRENTE,SON´S,1000.0,SANDALIA TALLA 7,32.75,0.0,50.42,50420.0,2.0,0.0,17604.5
2019-12-10 09:39:52,2021-04-05,PB20210324013,JESSICA OSORIO,RECURRENTE,HACIENDA ENCANTADA,2000.0,PLUMAS NEGRAS,4.2,1.25,7.85,15700.0,10.0,0.0,4758.0
2019-12-10 09:39:52,2021-04-05,PB20210324013,JESSICA OSORIO,RECURRENTE,HACIENDA ENCANTADA,1.0,GASTOS ENVIO,800.0,0.0,800.0,800.0,0.0,0.0,0.0
2019-12-10 09:39:52,2021-04-14,PB20210405032,JESSICA OSORIO,RECURRENTE,QAR INTERNACIONAL,1400.0,CEPILLOS OVALADOS,18.36,0.85,23.05,32270.0,4.0,0.0,5302.56
2021-05-10 13:39:24,2021-04-14,PB20210326011,JESSICA OSORIO,RECURRENTE,SON´S,400.0,BOLSAS DE MANTA,15.0,15.1,37.63,15052.0,2.0,0.0,2982.0
2019-12-10 09:39:52,2021-04-16,PB20210413021,JESSICA OSORIO,RECURRENTE,MARIO PIÑA,3000.0,CUBREBOCAS,0.0,0.7,1.28,3840.0,0.0,0.0,1740.0
2019-12-10 09:39:52,2021-04-16,PB20210413021,JESSICA OSORIO,RECURRENTE,MARIO PIÑA,3000.0,CUBREBOCAS,0.0,2.9,3.9,11700.0,0.0,0.0,3000.0
2019-12-10 09:39:52,2021-04-16,PB20210413021,JESSICA OSORIO,RECURRENTE,MARIO PIÑA,1000.0,CUBREBOCAS,0.0,1.55,2.64,2640.0,0.0,0.0,1090.0
2019-12-10 09:39:52,2021-04-20,PB20210414021,JESSICA OSORIO,RECURRENTE,PROSIC,36.0,TERMOS PLATA,115.0,24.44,181.27,6525.72,2.0,0.0,1275.88
2021-05-10 13:39:24,2021-04-22,PB20210420010,JESSICA OSORIO,RECURRENTE,SON´S,1300.0,TERMOMETRO MAQUILA,0.4,0.0,0.63,819.0,0.0,0.0,299.0
2019-12-10 09:39:52,2021-04-27,PB20210413032,JESSICA OSORIO,RECURRENTE,RUSSELL BEDFORD,100.0,BOLIGRAFO DE ALUMINIO CON CLIP,8.62,4.0,18.93,1893.0,1.0,0.0,622.38
2019-12-10 09:39:52,2021-04-27,PB20210413032,JESSICA OSORIO,RECURRENTE,RUSSELL BEDFORD,50.0,MEMORIA USB GIRATORIA,68.88,8.0,99.94,4997.0,1.0,0.0,1084.12
2019-12-10 09:39:52,2021-04-28,PB20210428012,JESSICA OSORIO,RECURRENTE,PROSIC,45.0,LIBRETA DE PASTA DURA CON FORRO PLASTICO,93.22,34.67,217.0,9765.0,2.0,0.0,3823.51
2019-12-10 09:39:52,2021-04-28,PB20210428012,JESSICA OSORIO,RECURRENTE,PROSIC,45.0,ANFORA LAKE CON TAPA DE ROSCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-16 10:39:04,2021-04-28,PB20210428012,JESSICA OSORIO,RECURRENTE,PROSIC,45.0,BOLIGRAFO TOUCH VERDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-16 10:39:04,2021-05-05,PB20210504023,JESSICA OSORIO,RECURRENTE,HYUNDAI,200.0,CARTERAS CORTE VACUNO,184.96,0.0,258.0,51600.0,2.0,0.0,14238.08
2019-12-16 10:39:04,2021-05-05,PB20210504023,JESSICA OSORIO,RECURRENTE,HYUNDAI,1.0,PAQUETERIA,1350.0,0.0,1350.0,1350.0,0.0,0.0,0.0
2019-12-16 10:39:04,2021-05-06,PB20210312026,JESSICA OSORIO,RECURRENTE,QAR INTERNACIONAL,1000.0,PASTILLEROS 4 COMPARTIMENTOS,7.01,0.85,9.43,9430.0,10.0,0.0,1499.9
2019-12-16 10:39:04,2021-05-10,PB20210430012,JESSICA OSORIO,RECURRENTE,QAR INTERNACIONAL,300.0,COSMETIQUEROS DE CORCHO,36.38,3.15,51.73,15519.0,2.0,0.0,3587.24
2019-12-16 10:39:04,2021-05-14,PB20210405021,JESSICA OSORIO,RECURRENTE,QUIMICA SONS,1000.0,CORAZONES AE,7.5,0.85,10.86,10860.0,5.0,0.0,2472.5
2019-12-16 10:39:04,2021-05-20,PB20210520031,JESSICA OSORIO,RECURRENTE,HITCHINER,600.0,MOCHILAS,157.65,14.0,290.09,174054.0,2.0,0.0,70748.7
